"MB_ID","JobsW10","JobsW15","JobsW20","JobsW25","JobsW30","JobsW35","JobsW40","JobsW45","JobsW5_","JobsW50","JobsW55","JobsW60"
10487710000,385,961,1687,2258,2632,3396,4317,6021,35,8064,10221,14569
10487720000,231,589,1076,1995,2582,3007,3837,5445,33,6864,9771,12539
10487730000,239,416,778,1203,2018,2489,3018,3943,50,5600,7004,9799
10487740000,333,734,1524,2127,2695,3222,4335,6095,119,8216,10542,14139
10487750000,203,1048,1658,2192,2832,3933,5609,7534,29,9210,11836,15116
10487760000,192,499,1323,1875,2405,3207,4981,6293,96,8218,10368,13716
10487770000,271,936,1561,2241,2845,3722,5319,6862,0,8694,11629,14471
10487780000,623,1047,2010,2944,4722,6582,9260,12332,135,14961,17721,21529
10487790000,275,484,819,1575,2556,3956,5199,6691,130,8937,11288,14195
10487800000,230,427,775,1429,2584,3680,5040,6439,99,8769,10861,13744
10487810000,275,592,836,1828,2807,4351,5792,7253,209,9648,12359,15757
10487820000,434,702,1407,2134,3318,4532,5900,7732,46,10496,13092,15808
10487830000,766,1285,2024,3037,4875,6745,9266,11908,177,14959,17852,21869
10487840000,422,470,537,771,1445,2550,3216,4151,110,5210,6622,8773
10487850000,433,906,1754,2702,3679,4470,5627,7551,58,9914,11917,15007
10487860000,128,600,1315,2150,2686,3393,4435,5251,75,7501,9514,13032
10487870000,454,521,778,1220,2351,3139,4063,5137,115,6414,8557,10997
10487880000,350,489,628,1117,2173,3083,3971,5097,115,6260,7761,10890
10487891000,189,587,1311,2164,3036,3709,4466,5794,27,7878,10304,13151
10487892000,226,577,1046,1942,2930,3722,4704,6013,95,7527,10595,13649
10487900000,645,1643,2323,3463,4921,6568,9235,11312,19,13751,17469,20312
10487910000,323,612,1155,2258,3459,4727,6011,8769,115,10864,12688,16890
10487920000,620,937,1788,2688,3731,4422,5738,8072,136,9868,11419,15050
10487930000,605,822,1680,2665,3877,4730,5756,8658,109,10306,12371,15735
10487941000,605,1191,2111,3420,4659,6489,9228,10781,20,13018,17322,20114
10487942000,515,1140,2167,3326,4566,5968,8775,10738,99,12485,16522,19522
10487951000,554,765,1500,2490,3600,4626,6272,8485,275,10293,11952,15196
10487952000,321,1149,2078,3183,4585,6226,8961,10610,17,13182,16921,20288
10487960000,548,1601,2437,3652,5143,7260,9716,11653,55,14605,18257,21329
10487970000,357,950,1571,2504,3551,5295,6589,8781,207,11298,13834,16208
10487980000,388,713,1186,1923,2877,4711,6016,7991,27,10046,12919,15273
10487990000,163,496,677,1368,1999,3135,4875,6596,75,8112,10331,13242
10488000000,163,486,731,1368,2132,3268,5108,6265,58,8266,10976,13367
10488010000,163,496,722,1328,2086,3210,5067,6463,58,8318,11105,13394
10488020000,318,1004,2238,3850,6000,7784,10114,12003,0,15592,19357,23510
10488030000,404,1149,2487,3967,5774,8098,10319,12257,100,15350,19358,23677
10488040000,483,1295,2451,4081,5948,7951,10130,12010,21,15463,19065,22628
10488050000,223,633,1573,3063,4862,6739,8526,10675,16,13379,16763,20875
10488060000,488,1042,2455,3552,6135,7903,10084,12838,52,16000,19867,24539
10488070000,469,1192,2574,3851,6023,8087,10461,12666,72,15681,19391,23908
10488080000,367,922,2398,4295,6202,7731,9667,13378,59,16194,19871,25103
10488090000,251,795,1741,3367,5278,7295,9625,11657,28,14801,18630,22561
10488120000,169,520,1695,3249,5557,7232,9257,10950,90,13961,18237,22483
10488130000,410,1187,2540,4878,6714,8881,10460,13917,25,17441,21792,25828
10488140000,284,1357,3053,4739,7304,8859,10791,13602,26,18356,22390,25537
10488150000,179,726,2018,3668,5685,7476,9452,11398,119,14342,19135,23118
10488161000,208,447,1445,3124,4766,6807,8246,10564,105,14091,17920,22517
10488171000,342,977,2005,4017,6080,7861,9861,12481,140,16388,21085,25160
10488181000,332,1199,2820,4613,6345,8020,10425,12890,64,17509,22418,25182
10488182000,541,1634,3435,4882,6996,9165,11046,13989,109,19579,23518,26936
10488190000,800,1974,3546,5442,7283,8941,11766,15604,20,19716,24291,28806
10488220000,162,449,1036,2725,4684,6948,8885,11994,49,14616,17996,21281
10488230000,267,628,1640,3948,6807,8449,10471,13188,11,15791,19254,24027
10488240000,417,1453,2897,5068,7354,9111,10712,14322,36,17640,22869,26495
10488250000,338,819,2369,4003,6379,8375,10879,13666,18,17104,20972,24541
10488260000,255,1191,2376,4606,6356,8861,12170,15690,13,18849,21875,25588
10488270000,175,821,2366,4792,7082,10176,12886,15721,17,19261,23152,26603
10488280000,223,680,2248,4213,6545,8738,12146,14573,18,18524,20841,25513
10488290000,129,374,1332,3577,4956,7101,9157,12340,65,14929,18924,21698
10488300000,332,887,2740,4892,6884,8997,12001,14877,38,18619,21605,26315
10488310000,229,1147,2723,4662,6893,9652,12721,15658,19,19390,21397,25742
10488320000,262,1014,2450,4650,7017,9795,12978,15880,32,19325,21765,26360
10488330000,297,1253,2544,3877,6113,8525,11713,14945,24,18754,20895,25051
10488340000,303,1519,2719,4210,6253,8959,11862,15414,50,18937,20934,24485
10488350000,326,1561,3034,4411,6419,8502,11324,15393,23,18933,21724,26549
10488360000,230,1162,2541,3897,5400,8082,10672,14302,41,18104,20633,23755
10488370000,1268,2391,3821,4975,7258,9497,13352,17278,22,20049,24477,30873
10488380000,1099,2499,3745,5302,6833,9024,13438,16684,0,19461,24299,30287
10488390000,230,1064,1729,3232,5054,7541,9425,11505,43,14934,19513,23151
10488400000,238,516,2143,3473,5966,7711,10039,13243,18,16094,20025,23044
10488410000,544,1609,3101,4636,5984,9026,11323,14265,23,18874,22609,25831
10488420000,545,1146,2803,4648,6981,8680,10621,13828,44,17888,22488,24948
10488430000,323,1425,2893,5182,6731,8892,10534,13635,90,17330,22387,25608
10488440000,859,2436,4143,5465,7472,10004,12095,15735,42,21412,25184,28851
10488450000,432,1084,2468,4608,6638,8511,10470,13709,27,17429,22432,25006
10488460000,672,2033,3850,5103,6582,9327,11776,15081,113,20497,24356,28190
10488470000,404,1925,3270,4730,7155,9117,11438,14190,78,19301,22757,26854
10488480000,512,1413,3283,5374,7006,8616,11687,15390,116,19044,24307,28458
10488490000,537,1188,2724,5435,7046,9103,12237,15653,124,20545,24281,28623
10488510000,736,1965,3818,5368,7047,9136,12433,16792,57,19987,24617,29822
10488520000,655,1793,3408,5302,6734,8607,10793,15130,84,19608,23634,28331
10488530000,750,1872,3752,5435,7143,8916,11652,15380,25,19396,24329,28101
10488540000,841,2053,3775,5443,7217,9146,12054,16221,140,20356,24211,28740
10488550000,512,1091,2382,4406,6684,8529,11388,14673,37,19163,22785,26293
10488560000,786,1932,3576,5245,6990,9147,12577,16600,160,19729,23776,29297
10488580000,719,1722,3216,5514,7512,11294,15181,18132,90,21928,27150,32736
10488600000,463,1493,2748,4654,6564,9131,13116,16345,17,19841,24160,30019
10488610000,1046,2165,4306,5866,8206,12812,15806,19527,185,23588,28104,33617
10488620000,180,837,1763,3662,5344,7600,10675,14770,67,17927,21731,26327
10488632000,330,1211,2433,4470,5955,8451,12038,15875,67,18918,22802,28507
10488640000,534,1296,2616,4302,7381,11261,15502,19066,54,21521,26357,31319
10488650000,429,1334,2472,4399,6866,10404,15571,18760,211,20923,26232,31063
10488660000,575,1448,2619,4354,6805,10642,15045,18714,145,20711,26171,32673
10488670000,443,900,2259,4043,6878,10319,15071,18389,76,21255,25382,29848
10488680000,435,916,2005,3953,6319,9577,14452,17844,48,21379,25205,30035
10488690000,385,1203,2544,4247,7481,10951,14366,17585,6,21865,25226,31596
10488700000,745,1608,3140,5362,7647,11375,16231,18843,32,21755,27519,33592
10488710000,505,1070,2769,4408,7726,10790,15211,18483,100,21610,25526,32069
10488720000,789,2407,4012,5374,6893,9716,12025,15247,93,20824,24854,28486
10488740000,663,1946,3981,5139,6754,8659,11628,15335,186,20588,24103,27947
10488750000,1443,2559,3784,5372,6892,9898,12936,16418,529,19403,24586,29904
10488761000,1444,2434,3452,5135,6968,9388,11850,15163,280,20066,24033,30075
10488762000,903,2476,3182,4731,6549,8729,11341,14366,374,19272,23769,29732
10488770000,1514,2485,3474,4971,6623,9293,11634,15079,268,19674,24475,30229
10488790000,750,1916,3786,5226,7205,10008,14352,17128,268,21736,25144,31942
10488800000,513,1015,2245,3717,5447,8292,11679,15743,54,19814,24706,28842
10488811000,241,326,747,1935,3020,5191,7167,10080,50,14051,18705,23128
10488812000,262,581,1068,2209,3822,5706,8795,11604,58,16259,20113,23795
10488820000,262,613,1628,2856,5014,6792,9430,13466,137,18177,22000,26759
10488830000,463,1805,2876,5211,7110,9806,12945,17229,126,20318,22476,30541
10488840000,541,1466,2360,4108,5787,8938,12528,16511,54,19946,23980,28632
10488860000,662,2024,3055,4682,7307,10038,13498,17712,88,20760,23859,31758
10488900000,299,556,1347,2453,4113,6153,8972,13007,29,17721,22220,27903
10488920000,149,501,1094,2809,4443,7409,10281,14734,8,20917,26173,32801
10488980000,494,1089,2570,5064,7374,10880,16940,23501,4,28264,34279,39285
10488990000,36,542,1676,3380,6010,10093,13789,20055,7,25772,32372,35533
10489000000,1304,2602,3795,5163,6937,9006,13050,16612,458,19749,24367,31281
10489010000,1818,2656,3773,5588,7467,10246,13636,16724,6,20774,26155,33370
10489020000,902,1937,2997,4587,6749,8785,12401,14536,324,18230,23344,29890
10489030000,543,2361,3389,5066,7248,9686,12477,15185,62,19840,26589,31850
10489040000,1140,2472,3997,5372,6944,10202,14021,16922,0,20361,25075,33365
10489050000,887,2481,4088,5869,8265,11699,14431,17363,162,21755,27192,34642
10489060000,834,2713,4598,6559,9435,11733,14228,18023,100,22793,29125,36650
10489080000,361,1585,2647,4514,6406,9210,12763,17295,42,20588,26317,32466
10489090000,528,1305,3444,4757,7781,10454,14609,19117,67,26994,31222,38063
10489100000,261,1002,2580,4949,7630,10302,13918,16799,42,22689,29276,36532
10489110000,598,2119,3708,6155,7730,10579,14254,17852,22,24491,29723,33327
10489120000,438,1284,3447,5936,8035,11027,14211,18521,54,26321,31367,37159
10489140000,376,1335,2964,5532,7409,11229,14247,19774,16,24690,29430,36484
10489150000,560,1366,3087,4908,7331,10629,14809,21099,52,27299,33390,37286
10489160000,366,1059,1901,4149,5825,8289,12211,16551,50,22886,28580,34179
10489170000,622,1701,2778,4619,6539,9244,13137,17653,146,21647,27036,30747
10489180000,373,910,2322,3839,5680,7819,10924,15453,125,19406,24719,31057
10489230000,689,1331,2759,5161,8498,11326,17961,24341,81,28553,34211,39572
10489240000,542,1363,2724,4742,7583,11429,15142,21769,168,27382,34491,37461
10489250000,583,1622,2751,5200,7579,11136,16546,20892,71,25412,31319,38483
10489260000,521,1624,2828,5058,7718,11312,15815,20847,16,25726,31878,38269
10489270000,390,1052,2346,4862,6943,10347,13899,20826,105,26169,29937,36876
10489280000,602,1052,2573,5021,7368,11196,15176,22843,237,26915,32173,37836
10489290000,513,1149,2239,3969,7121,10514,15987,20734,42,25227,30547,35969
10489300000,280,684,1537,2796,4882,7836,11698,17883,84,23050,27726,32807
10489310000,512,1459,2533,4755,8221,11299,17421,22868,55,26769,32222,39007
10489320000,791,1700,2698,4226,8120,12450,19281,23314,28,29466,33091,39009
10489330000,605,1381,2368,3756,7379,13836,18324,24001,42,29241,32752,38384
10489340000,389,1717,3067,5324,8813,13012,20286,26152,162,31817,36557,40879
10489351000,728,1639,3227,5547,9429,16617,22932,28204,42,33547,36868,40657
10489352000,235,931,2283,4139,7552,12388,20212,24019,139,30278,34780,38804
10489360000,533,1674,2971,6057,9106,16883,22792,27543,0,32303,37282,41305
10489370000,570,2487,3542,5253,7343,10155,12391,15799,112,21182,25453,30586
10489380000,1122,2298,4368,6009,8672,12398,15756,18898,328,23827,30102,33889
10489390000,783,2639,3877,5590,7751,10850,14194,16675,56,22214,26405,32968
10489420000,1412,2837,4224,5875,8608,11440,13591,17294,224,23430,28771,36110
10489430000,1070,3060,4670,7051,10046,12481,14444,20306,0,25354,30752,36058
10489440000,639,2160,4629,7563,10535,11932,14495,19672,137,25028,30394,36851
10489450000,1192,2792,4534,6802,9480,11854,13839,18775,93,23329,31373,35746
10489460000,688,2092,5048,7407,10633,11936,15012,19151,18,25970,32585,38480
10489470000,126,575,2030,3359,6222,9107,12594,17713,48,22022,26930,33806
10489480000,398,1453,3159,5990,8096,11445,14468,19264,18,25588,31531,37749
10489510000,386,1403,3960,7433,9857,12523,15541,20320,61,25817,31810,39258
10489520000,979,2628,5731,9209,10944,13447,16064,22254,70,27441,34913,40825
10489530000,451,1434,2450,4321,8181,11479,16047,20538,16,25415,31588,38822
10489570000,724,1864,2368,4952,8686,13952,19610,23654,160,28977,34070,39074
10489580000,1091,2574,4720,6940,11043,16726,22239,26888,76,32149,35939,40807
10489590000,738,1655,3844,5410,9849,15764,21519,26502,133,31118,36490,40347
10489600000,327,951,2083,4272,6946,12766,18612,26331,90,29913,34997,38771
10489610000,842,1898,2535,5658,9930,14126,21284,27001,278,30268,36096,39692
10489620000,682,1747,2516,5220,9030,16119,21858,27957,91,32619,36613,40283
10489630000,2433,3598,6723,10041,11431,17073,21739,26159,185,30985,38028,52531
10489641000,1078,1533,4395,7962,12772,17764,22551,26249,281,31718,39579,45088
10489642000,3371,6773,6458,9145,12099,16150,19939,24539,1007,30055,35958,40630
10489643000,972,1772,3477,6552,10896,16295,20763,24796,689,28973,34883,42902
10489651000,2034,4440,7458,8068,13721,16057,19488,23549,799,28125,34564,44705
10489653000,1027,1027,2638,4276,6627,9699,14158,19648,1027,27865,32218,37620
10489660000,3643,4101,7618,10444,11837,14378,20578,26403,1942,30540,34778,43698
10489700000,522,1266,4122,7665,9027,12671,17030,22328,20,24830,28249,31906
10489710000,181,1926,2637,6256,9671,12138,16701,21952,13,23674,27819,34805
10489730000,246,440,4532,5819,7766,11965,16316,20572,18,23468,26373,33560
10489750000,335,1858,4312,5139,8682,11007,15829,20048,47,25156,28994,33134
10489770000,121,306,1837,4425,5150,9711,14068,17894,44,22374,27023,30799
10489780000,121,1665,1982,4451,6941,10749,15647,20232,44,21617,27053,30625
10489790000,139,341,1883,4396,6682,9969,14183,19048,50,22617,27210,31437
10489812000,175,392,871,1628,6762,8808,15200,18709,31,21792,27233,29846
10489813000,31,194,457,1291,4243,11522,15908,21569,0,24201,27257,31431
10489814000,147,318,1961,4420,5810,10678,14813,20119,13,22700,27903,32464
10489820000,229,747,5112,7004,11950,14913,23055,28007,43,31233,35476,40215
10489850000,565,790,1221,2957,8612,13796,16936,22561,63,27505,31839,35884
10489861000,343,747,2416,2978,7576,15633,19749,23913,76,28098,32536,35932
10489862000,397,784,1211,2959,8535,15086,18970,23596,50,28112,32739,36498
10489870000,445,963,1393,1795,7745,12364,16977,21945,43,27059,31965,34949
10489880000,500,702,1105,4027,8524,13571,19356,24787,167,29229,32886,36339
10489890000,341,616,841,1297,6336,8677,15842,19951,83,26011,30414,34287
10489900000,219,526,789,1175,4158,8569,15165,19526,43,24587,28681,32664
10489910000,603,1253,1647,3075,7779,12704,18237,23058,141,27225,33685,37484
10489921000,658,1260,1612,3126,9066,12998,19743,23630,128,30008,34083,37622
10489931000,541,944,1405,1772,7844,12597,15575,22445,60,27209,31308,35881
10489932000,702,913,1280,3060,7717,13848,18600,23963,28,28598,33109,37053
10489940000,395,857,1537,1819,5380,8584,14669,18650,57,25022,29840,33496
10489961000,244,442,983,1626,7897,9555,15943,19903,22,24248,28650,31988
10489962000,161,403,846,1523,2078,6958,10657,16376,21,20823,25629,30893
10489964000,138,278,860,1355,3209,9197,14385,18815,23,22462,29575,33588
10489965000,241,532,1045,1637,6667,8880,14282,18244,27,22918,28364,31864
10489970000,218,511,999,1689,6771,8836,15414,19582,27,23431,27630,31647
10489980000,245,548,1244,3396,5682,13074,18521,21831,18,28307,32999,38522
10490011000,302,847,1656,4153,6171,12784,18853,22379,16,27527,32184,36006
10490012000,306,632,2671,4895,8831,13824,21486,25418,9,30095,35560,39684
10490020000,336,944,1634,4108,5359,13314,19537,21793,56,28002,31400,37292
10490030000,458,1106,1931,3645,8026,10933,14750,21710,24,24974,30019,34636
10490040000,502,1103,1856,2462,7071,10669,14819,21240,19,24163,30162,34666
10490050000,350,854,1617,3750,4875,12874,17921,21572,26,26990,31395,36851
10490060000,377,991,1672,3425,8010,10687,16594,21541,51,26527,32077,37297
10490070000,386,832,1628,3569,8364,10920,17056,20855,40,25474,30561,36183
10490081000,493,1370,1888,3447,7937,11854,17748,23112,23,27775,33681,37654
10490082000,606,1216,1891,5513,6960,9109,13700,21096,31,26224,31444,35997
10490083000,203,794,1575,2121,7868,8745,12760,19486,13,23632,29188,33836
10490090000,410,1028,1730,3451,8073,10808,17884,21763,38,27156,31530,37428
10490100000,571,1120,2046,5557,7216,9428,14136,19845,52,25189,29965,34310
10490120000,219,558,1234,2154,5607,7293,9108,13261,48,19891,26352,31025
10490170000,372,836,1474,2398,6217,7308,9717,12435,25,18106,24768,29212
10490180000,297,798,1572,5673,6550,7170,10724,14572,25,20094,26889,31644
10490190000,366,752,1428,2291,6001,7738,9214,14181,24,20162,24230,29689
10490200000,480,992,1618,4098,5983,7447,13138,17726,22,23500,27306,31340
10490210000,309,833,1139,1759,4064,6119,10780,12992,133,16275,22671,26048
10490220000,567,1177,1451,2432,5235,10103,11789,13818,144,18597,25465,28236
10490230000,567,1247,1614,2241,6479,9308,10910,12138,54,18761,23829,28478
10490240000,420,998,1464,2083,4155,9398,10770,11935,70,16553,23335,27638
10490280000,409,864,3245,5341,6797,8346,12957,18395,0,24302,26516,29896
10490400000,566,942,1428,3728,5388,6902,11755,14440,161,21258,24404,29546
10490410000,651,1082,1299,2183,4821,6773,11526,14006,118,16962,23834,27120
10490420000,570,1155,1296,1777,2717,8754,10669,12973,72,15543,19952,26927
10490430000,740,1225,1403,1992,4868,10033,11283,13862,145,16731,25155,29120
10490440000,386,1131,1307,1607,2565,8362,10568,11437,32,14360,17586,26037
10490450000,518,1110,1499,2334,6461,9417,10905,13325,31,16415,23187,28544
10490460000,314,956,1476,1946,5990,8971,10858,11875,0,16009,20816,27960
10490480000,671,1036,1303,1917,4176,9456,10708,12248,46,16243,21171,27014
10490490000,376,910,1308,1738,2473,7266,10341,11195,108,14053,19265,25840
10490500000,682,1563,2332,3217,5095,7362,11703,12941,95,13897,19060,26427
10490510000,354,690,1204,3550,5505,6901,8851,14844,44,21503,24390,28467
10490520000,653,1016,1229,1636,4570,6472,11368,13563,158,16253,22281,26401
10490530000,430,1072,1466,2543,4749,8986,9871,11449,54,13284,17838,22675
10490540000,599,1218,2053,3670,4797,6268,10612,11846,225,15104,17695,21767
10490550000,648,1177,1784,3724,4976,6192,10406,11729,168,15324,18667,22812
10490562000,628,1268,3042,3650,4682,6155,7562,13338,215,15058,17080,19562
10490570000,432,1732,2708,3386,4291,6090,9193,10726,161,12040,16281,21492
10490580000,546,1465,3175,3595,4552,6333,7992,10707,107,15102,16576,20785
10490590000,900,2491,3404,3824,5260,6969,9879,11599,110,15580,17703,22398
10490600000,906,2498,3188,3805,5312,7072,10034,11786,259,15709,17857,22546
10490610000,553,1523,3592,4211,5024,6415,7722,10730,31,14976,17076,20842
10490620000,830,2018,3553,4313,5341,6775,8234,10911,204,15343,17156,22544
10490630000,519,1569,3309,4126,4881,6534,8045,13591,93,15129,16644,18931
10490640000,621,1018,1928,3858,5163,6196,10761,13072,82,15207,16990,19973
10490650000,650,1139,1857,3651,4797,5839,7263,11619,97,13464,17203,19480
10490660000,802,1246,2015,3537,5052,6125,10268,11403,92,15056,18090,22220
10490670000,504,1185,1987,4052,4778,5590,7265,8605,38,14754,17253,19384
10490680000,594,1415,2777,4253,4796,5746,7546,13140,59,15771,17333,19704
10490690000,354,1265,2002,3685,4815,5660,7621,10845,38,17952,22441,24364
10490700000,581,1348,3076,4244,4927,5699,7492,9410,64,15808,18521,22419
10490710000,594,1438,3421,4244,4916,6056,7565,10546,36,14899,17024,20825
10490720000,387,884,1816,3342,4385,5294,5967,8185,83,9897,16419,18975
10490730000,735,1517,2630,4382,4987,5862,7235,9064,26,15803,18273,22995
10490750000,119,1145,2486,4253,5721,7533,9204,12191,39,13604,14873,17944
10490760000,109,1259,2820,4346,5865,7706,10871,12252,37,13690,14904,18278
10490770000,355,1647,2830,4278,5616,7416,9278,12267,19,13427,14850,18511
10490780000,239,1714,3500,4775,6173,8091,9661,12357,17,13959,15456,19766
10490790000,261,881,2909,4121,5618,7275,8448,11448,111,12663,15220,21532
10490820000,351,1019,1941,3382,4973,6160,7848,9452,96,12549,15034,20573
10490830000,152,858,1599,3141,4553,5696,7048,8743,31,12028,13757,16506
10490840000,928,1374,1789,2947,4044,5374,6038,7725,245,10675,13884,19720
10490850000,706,1542,2254,3873,4945,5714,6888,8512,178,11222,18670,22545
10490860000,798,1300,1929,2885,4028,5169,5839,7432,313,9550,12270,19055
10490871000,624,1374,1935,3082,4226,5376,6162,7549,171,9974,14549,20041
10490872000,595,1416,2028,3222,4319,5410,6165,8015,115,10282,14478,20359
10490890000,843,1124,1437,2254,3211,4583,5780,6843,162,8669,11567,14257
10490900000,843,1115,1433,1874,3453,4925,5952,7483,94,9646,10984,13520
10490910000,776,1447,2168,3869,4911,5777,7408,9241,142,12349,14941,21740
10490920000,469,1784,2795,3928,5560,6652,8279,11175,29,12596,15169,21333
10490930000,603,1390,1900,3248,4872,5738,7413,9269,31,10872,13489,16416
10490940000,600,1355,1761,3421,4659,5823,7654,9961,29,12281,13245,16177
10490960000,888,1183,1564,2162,3564,5192,5956,8210,68,10166,12394,14047
10490970000,568,1272,1699,2784,4080,5560,6889,9322,22,10480,12956,15267
10490980000,621,1641,2560,4195,5143,6848,8668,11795,22,12549,14535,17197
10490990000,676,1400,1749,3253,4720,6125,7867,10007,0,12247,13960,15579
10491000000,364,1161,2368,3511,4972,6954,8328,10346,24,12438,13954,15745
10491010000,230,872,2644,4377,5562,7178,9161,12072,39,13274,14831,17701
10491030000,724,1079,1347,1782,2938,4259,5634,6625,78,8611,10633,13726
10491040000,878,1809,3360,5577,7413,9103,12115,13583,2,15191,17431,21821
10491050000,173,1526,3038,5408,8030,8922,11143,13646,11,15100,17715,23416
10491060000,252,1498,3336,5559,7927,9259,11269,13739,31,15583,18215,22489
10491070000,227,652,1299,4170,7053,8441,10445,11635,0,14639,17266,22933
10491080000,186,688,1631,4142,7204,8438,10327,11414,16,14524,17039,21884
10491090000,193,414,2431,4404,7266,9192,10072,13149,57,14551,16870,20892
10491100000,180,639,1593,4655,6790,8356,9097,11147,44,12918,16381,19875
10491110000,201,427,1595,3683,7202,8540,9628,11188,27,13629,15271,17939
10491120000,224,524,2155,4493,6508,8929,10064,11714,48,13779,15710,18011
10491130000,194,491,2171,5045,7458,9268,10191,13238,49,14488,16335,19155
10491140000,153,385,1162,2785,6819,8370,8986,10914,13,12454,16103,18441
10491160000,683,1366,2958,5371,6351,8195,12094,16051,32,19397,24180,29995
10491171000,338,1122,2723,5612,6622,8492,13597,15162,68,17819,23144,29129
10491172000,447,1151,2995,5562,6821,8518,13244,14986,36,19016,23303,27928
10491180000,558,1880,4539,5846,7572,10520,13542,16126,161,19662,24896,28925
10491190000,433,1502,3622,5680,7106,9976,13466,15253,51,18935,23366,29942
10491201000,871,1653,3295,4975,6387,8516,12267,16727,157,20953,26625,30814
10491202000,972,1926,3269,5415,6851,8795,13729,17193,259,22306,27505,32077
10491210000,171,654,1672,3912,6707,8462,10139,11331,17,13217,16860,20478
10491220000,159,783,1779,4014,5967,8166,9698,11647,43,13463,18926,22526
10491230000,295,756,1688,4377,6836,8383,10574,13396,29,15396,18195,23748
10491241000,366,1298,2547,5537,7065,8809,11514,13067,20,17193,23199,28326
10491242000,265,897,1752,4278,6838,8074,10241,11907,6,14729,17874,23849
10491251000,126,402,1516,4097,6702,8128,9593,10835,31,12460,15510,18507
10491252000,115,518,1511,3248,5296,7327,9134,10316,6,11951,13562,18222
10491260000,621,1855,4065,5674,8127,9919,12267,16087,17,19615,24699,30372
10491270000,450,943,2244,3283,5362,7153,9035,10539,15,12782,15776,21080
10491300000,381,1125,2604,4999,6899,8761,11360,13167,51,18189,22622,29099
10491310000,793,1902,3254,5042,7358,9524,11813,15255,90,21572,27704,32266
10491332000,725,2226,3092,4114,6912,9317,12976,18593,123,23618,31258,34292
10491333000,845,2221,3197,4882,6829,8828,13507,19776,33,23809,31323,33693
10491340000,473,1935,3009,4195,6334,8444,12479,19045,57,22641,29179,33401
10491352000,1147,1834,3666,5236,7108,9856,14073,17384,177,22498,26930,32250
10491362000,929,2374,3391,4374,7028,10035,13746,21396,66,25683,29406,33828
10491382000,1097,2158,3091,4387,6500,8890,14497,20062,113,24032,28528,34887
10491390000,617,1435,2812,4774,5965,7930,12441,16411,21,19548,24437,31187
10491400000,690,1715,3076,5072,7119,10832,14052,19343,36,23801,29935,37722
10491430000,394,1315,2155,3960,6937,9576,14472,20744,196,25742,29124,34521
10491440000,361,912,1761,3431,5151,8226,12256,21481,139,26544,32513,36464
10491450000,496,1109,1717,3464,6106,8775,14007,21976,287,27315,33070,36873
10491460000,827,1469,2840,4843,7813,11633,19281,25203,57,31435,34649,38361
10491490000,760,1481,2815,4408,5394,8146,10390,13780,138,21604,27969,32477
10491500000,891,1289,2066,4071,4870,6426,9171,12372,96,16370,24335,30353
10491510000,1044,1964,2763,4601,6709,8858,11383,15594,129,22467,28664,35308
10491520000,758,1661,3025,4554,6516,8793,11141,14763,51,20685,26794,31320
10491540000,1047,1790,3064,4113,5842,9188,11972,18062,347,23730,32468,35692
10491550000,891,1602,3014,4574,5475,8386,10834,16294,180,22964,27671,35094
10491560000,1238,2429,3543,4653,7778,11001,15039,21408,174,27225,32132,36281
10491570000,695,1456,2601,3802,5119,8040,11654,16600,51,23216,27939,33265
10491640000,686,687,694,1276,1564,2543,3786,4810,682,6694,8611,10294
10491670000,274,828,1399,3018,3765,5264,6223,8856,6,12178,15025,20429
10491680000,329,1739,2663,5404,8868,14388,18232,25093,3,31024,34559,40404
10491700000,216,1372,2828,4937,7294,8569,10295,13224,59,14740,16172,20320
10491711000,219,607,2238,3574,5341,8295,9572,11542,15,13407,14741,16296
10491713000,188,535,2260,4776,6469,8865,9986,12026,30,13700,15414,17628
10491716000,192,580,2216,4535,6532,9028,10036,12859,10,13999,15552,18252
10491717000,206,545,2166,4010,6096,8959,9664,11783,17,13533,14951,16492
10491810000,6,10,30,33,65,1026,2128,3356,6,4629,6064,8724
10491820000,6,40,846,1092,1907,1964,3011,3384,6,5399,10036,12132
10491831000,7,7,92,741,822,1564,1850,2004,4,5069,6176,13823
10491832000,3,3,3,29,745,991,1183,1276,3,2974,3364,4986
10491840000,85,85,8,769,773,773,1445,1533,85,5094,9618,16830
10491850000,49,49,777,785,973,1102,1302,4516,8,9386,17282,21303
10491860000,6,6,6,6,6,6,6,6,6,6,6,6
10491870000,662,662,662,740,951,1198,1237,2418,614,2490,4228,6036
10491890000,635,635,818,832,886,3921,8758,14777,635,20812,23746,27247
10491900000,61,101,1197,1355,2236,2766,6767,8009,762,9306,15948,25752
10491910000,0,49,3710,3767,3894,5226,7856,12961,0,21912,25371,30198
10492532000,1096,1277,1594,2156,3035,5564,6707,13548,1096,15388,19138,22759
10492540000,547,1461,3215,5371,7062,9075,12231,15855,54,20168,24530,28489
10492561000,632,1776,3394,4224,5043,6821,8295,13854,80,15234,16639,21055
10492562000,800,1838,3114,4032,4851,6714,8001,13953,26,15264,17016,20295
10492570000,1033,1633,3017,4597,8136,10598,15804,24341,74,29332,33651,36938
10492580000,1003,1973,3607,6039,7820,12161,16516,22346,137,28123,34091,36538
10492600000,131,446,588,1020,1811,2321,3078,3570,0,5164,6869,9064
10492610000,272,620,1069,1659,2916,3704,4825,6269,0,7525,10932,13577
10492630000,243,831,1512,2056,3086,4772,5830,7967,17,10368,12826,15257
